,dataset,embedding_model,agg_method,clusterer,homogeneity,completeness,tag_concentration_purity,cluster_tag_purity
31,medium1k,mpnet,mean,gmm15,0.213,0.258,"{'Technology': 0.725, 'Art': 0.826, 'Writing': 0.908, 'Business': 0.755, 'Health': 0.856, 'Productivity': 0.672, 'Self Improvement': 0.303, 'Entrepreneurship': 0.485, 'Science': 0.509, 'Mental Health': 0.623, 'Psychology': 0.477, 'Marketing': 0.621, 'Coronavirus': 0.694, 'Culture': 0.219, 'Books': 0.176}","{'Technology': 0.025, 'Art': 0.03, 'Writing': 0.033, 'Business': 0.023, 'Health': 0.019, 'Productivity': 0.016, 'Self Improvement': 0.011, 'Entrepreneurship': 0.015, 'Science': 0.01, 'Mental Health': 0.018, 'Psychology': 0.013, 'Marketing': 0.016, 'Coronavirus': 0.014, 'Culture': 0.009, 'Books': 0.007}"
32,medium1k,mpnet,mean,gmm50,0.271,0.228,"{'Technology': 1.0, 'Art': 0.844, 'Writing': 0.948, 'Business': 1.0, 'Health': 0.887, 'Productivity': 0.726, 'Self Improvement': 0.357, 'Entrepreneurship': 0.943, 'Science': 0.507, 'Mental Health': 0.644, 'Psychology': 0.407, 'Marketing': 0.767, 'Coronavirus': 0.803, 'Culture': 0.367, 'Books': 0.368}","{'Technology': 0.011, 'Art': 0.015, 'Writing': 0.017, 'Business': 0.01, 'Health': 0.012, 'Productivity': 0.011, 'Self Improvement': 0.006, 'Entrepreneurship': 0.009, 'Science': 0.007, 'Mental Health': 0.007, 'Psychology': 0.004, 'Marketing': 0.009, 'Coronavirus': 0.011, 'Culture': 0.004, 'Books': 0.004}"
33,medium1k,mpnet,mean,gmm100,0.308,0.221,"{'Technology': 1.0, 'Art': 0.831, 'Writing': 0.969, 'Business': 0.968, 'Health': 0.838, 'Productivity': 0.492, 'Self Improvement': 0.246, 'Entrepreneurship': 0.774, 'Science': 0.88, 'Mental Health': 0.676, 'Psychology': 0.447, 'Marketing': 0.861, 'Coronavirus': 0.867, 'Culture': 0.375, 'Books': 0.565}","{'Technology': 0.008, 'Art': 0.01, 'Writing': 0.012, 'Business': 0.006, 'Health': 0.006, 'Productivity': 0.006, 'Self Improvement': 0.003, 'Entrepreneurship': 0.004, 'Science': 0.004, 'Mental Health': 0.004, 'Psychology': 0.003, 'Marketing': 0.006, 'Coronavirus': 0.005, 'Culture': 0.002, 'Books': 0.002}"
34,medium1k,mpnet,mean,birch1,0.0,1.0,"{'Technology': 0.41, 'Art': 0.26, 'Writing': 0.225, 'Business': 0.168, 'Health': 0.154, 'Productivity': 0.14, 'Self Improvement': 0.114, 'Entrepreneurship': 0.108, 'Science': 0.106, 'Mental Health': 0.1, 'Psychology': 0.1, 'Marketing': 0.094, 'Coronavirus': 0.056, 'Culture': 0.055, 'Books': 0.052}","{'Technology': 0.153, 'Art': 0.097, 'Writing': 0.084, 'Business': 0.063, 'Health': 0.057, 'Productivity': 0.052, 'Self Improvement': 0.043, 'Entrepreneurship': 0.04, 'Science': 0.04, 'Mental Health': 0.037, 'Psychology': 0.037, 'Marketing': 0.035, 'Coronavirus': 0.021, 'Culture': 0.021, 'Books': 0.019}"
35,medium1k,mpnet,mean,birch2,0.071,0.318,"{'Technology': 0.539, 'Art': 0.473, 'Writing': 0.448, 'Business': 0.306, 'Health': 0.26, 'Productivity': 0.255, 'Self Improvement': 0.175, 'Entrepreneurship': 0.213, 'Science': 0.177, 'Mental Health': 0.129, 'Psychology': 0.113, 'Marketing': 0.185, 'Coronavirus': 0.096, 'Culture': 0.061, 'Books': 0.089}","{'Technology': 0.11, 'Art': 0.08, 'Writing': 0.075, 'Business': 0.051, 'Health': 0.053, 'Productivity': 0.043, 'Self Improvement': 0.029, 'Entrepreneurship': 0.036, 'Science': 0.036, 'Mental Health': 0.026, 'Psychology': 0.023, 'Marketing': 0.031, 'Coronavirus': 0.02, 'Culture': 0.012, 'Books': 0.015}"
36,medium1k,mpnet,mean,birch5,0.149,0.3,"{'Technology': 0.923, 'Art': 0.613, 'Writing': 0.677, 'Business': 0.566, 'Health': 0.542, 'Productivity': 0.353, 'Self Improvement': 0.232, 'Entrepreneurship': 0.341, 'Science': 0.338, 'Mental Health': 0.454, 'Psychology': 0.323, 'Marketing': 0.299, 'Coronavirus': 0.236, 'Culture': 0.105, 'Books': 0.136}","{'Technology': 0.08, 'Art': 0.062, 'Writing': 0.068, 'Business': 0.038, 'Health': 0.026, 'Productivity': 0.035, 'Self Improvement': 0.023, 'Entrepreneurship': 0.023, 'Science': 0.023, 'Mental Health': 0.022, 'Psychology': 0.016, 'Marketing': 0.02, 'Coronavirus': 0.016, 'Culture': 0.007, 'Books': 0.014}"
37,medium1k,mpnet,mean,birch10,0.187,0.271,"{'Technology': 0.933, 'Art': 0.728, 'Writing': 0.681, 'Business': 0.566, 'Health': 0.542, 'Productivity': 0.5, 'Self Improvement': 0.327, 'Entrepreneurship': 0.341, 'Science': 0.474, 'Mental Health': 0.454, 'Psychology': 0.323, 'Marketing': 0.299, 'Coronavirus': 0.491, 'Culture': 0.1, 'Books': 0.166}","{'Technology': 0.057, 'Art': 0.034, 'Writing': 0.032, 'Business': 0.038, 'Health': 0.026, 'Productivity': 0.024, 'Self Improvement': 0.015, 'Entrepreneurship': 0.023, 'Science': 0.015, 'Mental Health': 0.022, 'Psychology': 0.016, 'Marketing': 0.02, 'Coronavirus': 0.016, 'Culture': 0.005, 'Books': 0.006}"
38,medium1k,mpnet,mean,birch15,0.203,0.248,"{'Technology': 0.892, 'Art': 0.816, 'Writing': 0.819, 'Business': 0.612, 'Health': 0.737, 'Productivity': 0.653, 'Self Improvement': 0.432, 'Entrepreneurship': 0.374, 'Science': 0.474, 'Mental Health': 0.576, 'Psychology': 0.43, 'Marketing': 0.224, 'Coronavirus': 0.491, 'Culture': 0.152, 'Books': 0.166}","{'Technology': 0.031, 'Art': 0.021, 'Writing': 0.029, 'Business': 0.033, 'Health': 0.023, 'Productivity': 0.014, 'Self Improvement': 0.01, 'Entrepreneurship': 0.02, 'Science': 0.015, 'Mental Health': 0.017, 'Psychology': 0.013, 'Marketing': 0.012, 'Coronavirus': 0.016, 'Culture': 0.004, 'Books': 0.006}"
39,medium1k,mpnet,mean,birch50,0.266,0.226,"{'Technology': 0.973, 'Art': 0.816, 'Writing': 0.949, 'Business': 0.982, 'Health': 0.829, 'Productivity': 0.75, 'Self Improvement': 0.458, 'Entrepreneurship': 0.836, 'Science': 0.579, 'Mental Health': 0.616, 'Psychology': 0.425, 'Marketing': 0.907, 'Coronavirus': 0.776, 'Culture': 0.205, 'Books': 0.864}","{'Technology': 0.014, 'Art': 0.021, 'Writing': 0.024, 'Business': 0.01, 'Health': 0.012, 'Productivity': 0.01, 'Self Improvement': 0.006, 'Entrepreneurship': 0.009, 'Science': 0.008, 'Mental Health': 0.008, 'Psychology': 0.006, 'Marketing': 0.007, 'Coronavirus': 0.011, 'Culture': 0.003, 'Books': 0.004}"
40,medium1k,mpnet,mean,birch100,0.304,0.218,"{'Technology': 0.973, 'Art': 0.902, 'Writing': 0.934, 'Business': 0.982, 'Health': 0.872, 'Productivity': 0.736, 'Self Improvement': 0.472, 'Entrepreneurship': 0.836, 'Science': 0.769, 'Mental Health': 0.719, 'Psychology': 0.5, 'Marketing': 0.907, 'Coronavirus': 0.811, 'Culture': 0.44, 'Books': 0.864}","{'Technology': 0.014, 'Art': 0.01, 'Writing': 0.011, 'Business': 0.01, 'Health': 0.006, 'Productivity': 0.007, 'Self Improvement': 0.005, 'Entrepreneurship': 0.009, 'Science': 0.006, 'Mental Health': 0.004, 'Psychology': 0.003, 'Marketing': 0.007, 'Coronavirus': 0.006, 'Culture': 0.002, 'Books': 0.004}"
