,dataset,embedding_model,agg_method,clusterer,homogeneity,completeness,tag_concentration_purity,cluster_tag_purity
10,medium1k,bert,mean,dbscan_eps0.1_min15,0.002,0.039,"{'Technology': 0.412, 'Art': 0.256, 'Writing': 0.224, 'Business': 0.17, 'Health': 0.154, 'Productivity': 0.145, 'Self Improvement': 0.116, 'Entrepreneurship': 0.109, 'Science': 0.107, 'Mental Health': 0.1, 'Psychology': 0.1, 'Marketing': 0.095, 'Coronavirus': 0.057, 'Culture': 0.055, 'Books': 0.051}","{'Technology': 0.147, 'Art': 0.092, 'Writing': 0.08, 'Business': 0.061, 'Health': 0.055, 'Productivity': 0.052, 'Self Improvement': 0.042, 'Entrepreneurship': 0.039, 'Science': 0.038, 'Mental Health': 0.036, 'Psychology': 0.036, 'Marketing': 0.034, 'Coronavirus': 0.021, 'Culture': 0.02, 'Books': 0.018}"
11,medium1k,bert,mean,dbscan_eps0.3_min3,0.001,0.241,"{'Technology': 0.41, 'Art': 0.26, 'Writing': 0.226, 'Business': 0.169, 'Health': 0.154, 'Productivity': 0.141, 'Self Improvement': 0.115, 'Entrepreneurship': 0.108, 'Science': 0.107, 'Mental Health': 0.101, 'Psychology': 0.1, 'Marketing': 0.095, 'Coronavirus': 0.056, 'Culture': 0.055, 'Books': 0.052}","{'Technology': 0.152, 'Art': 0.097, 'Writing': 0.084, 'Business': 0.063, 'Health': 0.057, 'Productivity': 0.052, 'Self Improvement': 0.043, 'Entrepreneurship': 0.04, 'Science': 0.04, 'Mental Health': 0.037, 'Psychology': 0.037, 'Marketing': 0.035, 'Coronavirus': 0.021, 'Culture': 0.021, 'Books': 0.019}"
12,medium1k,bert,mean,dbscan_eps0.3_min5,0.001,0.211,"{'Technology': 0.41, 'Art': 0.26, 'Writing': 0.226, 'Business': 0.169, 'Health': 0.154, 'Productivity': 0.141, 'Self Improvement': 0.115, 'Entrepreneurship': 0.108, 'Science': 0.107, 'Mental Health': 0.101, 'Psychology': 0.1, 'Marketing': 0.095, 'Coronavirus': 0.056, 'Culture': 0.055, 'Books': 0.052}","{'Technology': 0.152, 'Art': 0.097, 'Writing': 0.084, 'Business': 0.063, 'Health': 0.057, 'Productivity': 0.052, 'Self Improvement': 0.043, 'Entrepreneurship': 0.04, 'Science': 0.04, 'Mental Health': 0.037, 'Psychology': 0.037, 'Marketing': 0.035, 'Coronavirus': 0.021, 'Culture': 0.021, 'Books': 0.019}"
13,medium1k,bert,mean,dbscan_eps0.3_min10,0.001,0.211,"{'Technology': 0.41, 'Art': 0.26, 'Writing': 0.226, 'Business': 0.169, 'Health': 0.154, 'Productivity': 0.141, 'Self Improvement': 0.115, 'Entrepreneurship': 0.108, 'Science': 0.107, 'Mental Health': 0.101, 'Psychology': 0.1, 'Marketing': 0.095, 'Coronavirus': 0.056, 'Culture': 0.055, 'Books': 0.052}","{'Technology': 0.152, 'Art': 0.097, 'Writing': 0.084, 'Business': 0.063, 'Health': 0.057, 'Productivity': 0.052, 'Self Improvement': 0.043, 'Entrepreneurship': 0.04, 'Science': 0.04, 'Mental Health': 0.037, 'Psychology': 0.037, 'Marketing': 0.035, 'Coronavirus': 0.021, 'Culture': 0.021, 'Books': 0.019}"
14,medium1k,bert,mean,dbscan_eps0.3_min15,0.001,0.211,"{'Technology': 0.41, 'Art': 0.26, 'Writing': 0.226, 'Business': 0.169, 'Health': 0.154, 'Productivity': 0.141, 'Self Improvement': 0.115, 'Entrepreneurship': 0.108, 'Science': 0.107, 'Mental Health': 0.101, 'Psychology': 0.1, 'Marketing': 0.095, 'Coronavirus': 0.056, 'Culture': 0.055, 'Books': 0.052}","{'Technology': 0.152, 'Art': 0.097, 'Writing': 0.084, 'Business': 0.063, 'Health': 0.057, 'Productivity': 0.052, 'Self Improvement': 0.043, 'Entrepreneurship': 0.04, 'Science': 0.04, 'Mental Health': 0.037, 'Psychology': 0.037, 'Marketing': 0.035, 'Coronavirus': 0.021, 'Culture': 0.021, 'Books': 0.019}"
15,medium1k,bert,mean,dbscan_eps0.5_min3,0.0,1.0,"{'Technology': 0.41, 'Art': 0.26, 'Writing': 0.225, 'Business': 0.168, 'Health': 0.154, 'Productivity': 0.14, 'Self Improvement': 0.114, 'Entrepreneurship': 0.108, 'Science': 0.106, 'Mental Health': 0.1, 'Psychology': 0.1, 'Marketing': 0.094, 'Coronavirus': 0.056, 'Culture': 0.055, 'Books': 0.052}","{'Technology': 0.153, 'Art': 0.097, 'Writing': 0.084, 'Business': 0.063, 'Health': 0.057, 'Productivity': 0.052, 'Self Improvement': 0.043, 'Entrepreneurship': 0.04, 'Science': 0.04, 'Mental Health': 0.037, 'Psychology': 0.037, 'Marketing': 0.035, 'Coronavirus': 0.021, 'Culture': 0.021, 'Books': 0.019}"
16,medium1k,bert,mean,dbscan_eps0.5_min5,0.0,1.0,"{'Technology': 0.41, 'Art': 0.26, 'Writing': 0.225, 'Business': 0.168, 'Health': 0.154, 'Productivity': 0.14, 'Self Improvement': 0.114, 'Entrepreneurship': 0.108, 'Science': 0.106, 'Mental Health': 0.1, 'Psychology': 0.1, 'Marketing': 0.094, 'Coronavirus': 0.056, 'Culture': 0.055, 'Books': 0.052}","{'Technology': 0.153, 'Art': 0.097, 'Writing': 0.084, 'Business': 0.063, 'Health': 0.057, 'Productivity': 0.052, 'Self Improvement': 0.043, 'Entrepreneurship': 0.04, 'Science': 0.04, 'Mental Health': 0.037, 'Psychology': 0.037, 'Marketing': 0.035, 'Coronavirus': 0.021, 'Culture': 0.021, 'Books': 0.019}"
17,medium1k,bert,mean,dbscan_eps0.5_min10,0.0,1.0,"{'Technology': 0.41, 'Art': 0.26, 'Writing': 0.225, 'Business': 0.168, 'Health': 0.154, 'Productivity': 0.14, 'Self Improvement': 0.114, 'Entrepreneurship': 0.108, 'Science': 0.106, 'Mental Health': 0.1, 'Psychology': 0.1, 'Marketing': 0.094, 'Coronavirus': 0.056, 'Culture': 0.055, 'Books': 0.052}","{'Technology': 0.153, 'Art': 0.097, 'Writing': 0.084, 'Business': 0.063, 'Health': 0.057, 'Productivity': 0.052, 'Self Improvement': 0.043, 'Entrepreneurship': 0.04, 'Science': 0.04, 'Mental Health': 0.037, 'Psychology': 0.037, 'Marketing': 0.035, 'Coronavirus': 0.021, 'Culture': 0.021, 'Books': 0.019}"
18,medium1k,bert,mean,dbscan_eps0.5_min15,0.0,1.0,"{'Technology': 0.41, 'Art': 0.26, 'Writing': 0.225, 'Business': 0.168, 'Health': 0.154, 'Productivity': 0.14, 'Self Improvement': 0.114, 'Entrepreneurship': 0.108, 'Science': 0.106, 'Mental Health': 0.1, 'Psychology': 0.1, 'Marketing': 0.094, 'Coronavirus': 0.056, 'Culture': 0.055, 'Books': 0.052}","{'Technology': 0.153, 'Art': 0.097, 'Writing': 0.084, 'Business': 0.063, 'Health': 0.057, 'Productivity': 0.052, 'Self Improvement': 0.043, 'Entrepreneurship': 0.04, 'Science': 0.04, 'Mental Health': 0.037, 'Psychology': 0.037, 'Marketing': 0.035, 'Coronavirus': 0.021, 'Culture': 0.021, 'Books': 0.019}"
19,medium1k,bert,mean,dbscan_eps0.7_min3,0.0,1.0,"{'Technology': 0.41, 'Art': 0.26, 'Writing': 0.225, 'Business': 0.168, 'Health': 0.154, 'Productivity': 0.14, 'Self Improvement': 0.114, 'Entrepreneurship': 0.108, 'Science': 0.106, 'Mental Health': 0.1, 'Psychology': 0.1, 'Marketing': 0.094, 'Coronavirus': 0.056, 'Culture': 0.055, 'Books': 0.052}","{'Technology': 0.153, 'Art': 0.097, 'Writing': 0.084, 'Business': 0.063, 'Health': 0.057, 'Productivity': 0.052, 'Self Improvement': 0.043, 'Entrepreneurship': 0.04, 'Science': 0.04, 'Mental Health': 0.037, 'Psychology': 0.037, 'Marketing': 0.035, 'Coronavirus': 0.021, 'Culture': 0.021, 'Books': 0.019}"
20,medium1k,bert,mean,dbscan_eps0.7_min5,0.0,1.0,"{'Technology': 0.41, 'Art': 0.26, 'Writing': 0.225, 'Business': 0.168, 'Health': 0.154, 'Productivity': 0.14, 'Self Improvement': 0.114, 'Entrepreneurship': 0.108, 'Science': 0.106, 'Mental Health': 0.1, 'Psychology': 0.1, 'Marketing': 0.094, 'Coronavirus': 0.056, 'Culture': 0.055, 'Books': 0.052}","{'Technology': 0.153, 'Art': 0.097, 'Writing': 0.084, 'Business': 0.063, 'Health': 0.057, 'Productivity': 0.052, 'Self Improvement': 0.043, 'Entrepreneurship': 0.04, 'Science': 0.04, 'Mental Health': 0.037, 'Psychology': 0.037, 'Marketing': 0.035, 'Coronavirus': 0.021, 'Culture': 0.021, 'Books': 0.019}"
21,medium1k,bert,mean,dbscan_eps0.7_min10,0.0,1.0,"{'Technology': 0.41, 'Art': 0.26, 'Writing': 0.225, 'Business': 0.168, 'Health': 0.154, 'Productivity': 0.14, 'Self Improvement': 0.114, 'Entrepreneurship': 0.108, 'Science': 0.106, 'Mental Health': 0.1, 'Psychology': 0.1, 'Marketing': 0.094, 'Coronavirus': 0.056, 'Culture': 0.055, 'Books': 0.052}","{'Technology': 0.153, 'Art': 0.097, 'Writing': 0.084, 'Business': 0.063, 'Health': 0.057, 'Productivity': 0.052, 'Self Improvement': 0.043, 'Entrepreneurship': 0.04, 'Science': 0.04, 'Mental Health': 0.037, 'Psychology': 0.037, 'Marketing': 0.035, 'Coronavirus': 0.021, 'Culture': 0.021, 'Books': 0.019}"
22,medium1k,bert,mean,dbscan_eps0.7_min15,0.0,1.0,"{'Technology': 0.41, 'Art': 0.26, 'Writing': 0.225, 'Business': 0.168, 'Health': 0.154, 'Productivity': 0.14, 'Self Improvement': 0.114, 'Entrepreneurship': 0.108, 'Science': 0.106, 'Mental Health': 0.1, 'Psychology': 0.1, 'Marketing': 0.094, 'Coronavirus': 0.056, 'Culture': 0.055, 'Books': 0.052}","{'Technology': 0.153, 'Art': 0.097, 'Writing': 0.084, 'Business': 0.063, 'Health': 0.057, 'Productivity': 0.052, 'Self Improvement': 0.043, 'Entrepreneurship': 0.04, 'Science': 0.04, 'Mental Health': 0.037, 'Psychology': 0.037, 'Marketing': 0.035, 'Coronavirus': 0.021, 'Culture': 0.021, 'Books': 0.019}"
23,medium1k,bert,mean,dbscan_eps1.0_min3,0.0,1.0,"{'Technology': 0.41, 'Art': 0.26, 'Writing': 0.225, 'Business': 0.168, 'Health': 0.154, 'Productivity': 0.14, 'Self Improvement': 0.114, 'Entrepreneurship': 0.108, 'Science': 0.106, 'Mental Health': 0.1, 'Psychology': 0.1, 'Marketing': 0.094, 'Coronavirus': 0.056, 'Culture': 0.055, 'Books': 0.052}","{'Technology': 0.153, 'Art': 0.097, 'Writing': 0.084, 'Business': 0.063, 'Health': 0.057, 'Productivity': 0.052, 'Self Improvement': 0.043, 'Entrepreneurship': 0.04, 'Science': 0.04, 'Mental Health': 0.037, 'Psychology': 0.037, 'Marketing': 0.035, 'Coronavirus': 0.021, 'Culture': 0.021, 'Books': 0.019}"
24,medium1k,bert,mean,dbscan_eps1.0_min5,0.0,1.0,"{'Technology': 0.41, 'Art': 0.26, 'Writing': 0.225, 'Business': 0.168, 'Health': 0.154, 'Productivity': 0.14, 'Self Improvement': 0.114, 'Entrepreneurship': 0.108, 'Science': 0.106, 'Mental Health': 0.1, 'Psychology': 0.1, 'Marketing': 0.094, 'Coronavirus': 0.056, 'Culture': 0.055, 'Books': 0.052}","{'Technology': 0.153, 'Art': 0.097, 'Writing': 0.084, 'Business': 0.063, 'Health': 0.057, 'Productivity': 0.052, 'Self Improvement': 0.043, 'Entrepreneurship': 0.04, 'Science': 0.04, 'Mental Health': 0.037, 'Psychology': 0.037, 'Marketing': 0.035, 'Coronavirus': 0.021, 'Culture': 0.021, 'Books': 0.019}"
25,medium1k,bert,mean,dbscan_eps1.0_min10,0.0,1.0,"{'Technology': 0.41, 'Art': 0.26, 'Writing': 0.225, 'Business': 0.168, 'Health': 0.154, 'Productivity': 0.14, 'Self Improvement': 0.114, 'Entrepreneurship': 0.108, 'Science': 0.106, 'Mental Health': 0.1, 'Psychology': 0.1, 'Marketing': 0.094, 'Coronavirus': 0.056, 'Culture': 0.055, 'Books': 0.052}","{'Technology': 0.153, 'Art': 0.097, 'Writing': 0.084, 'Business': 0.063, 'Health': 0.057, 'Productivity': 0.052, 'Self Improvement': 0.043, 'Entrepreneurship': 0.04, 'Science': 0.04, 'Mental Health': 0.037, 'Psychology': 0.037, 'Marketing': 0.035, 'Coronavirus': 0.021, 'Culture': 0.021, 'Books': 0.019}"
26,medium1k,bert,mean,dbscan_eps1.0_min15,0.0,1.0,"{'Technology': 0.41, 'Art': 0.26, 'Writing': 0.225, 'Business': 0.168, 'Health': 0.154, 'Productivity': 0.14, 'Self Improvement': 0.114, 'Entrepreneurship': 0.108, 'Science': 0.106, 'Mental Health': 0.1, 'Psychology': 0.1, 'Marketing': 0.094, 'Coronavirus': 0.056, 'Culture': 0.055, 'Books': 0.052}","{'Technology': 0.153, 'Art': 0.097, 'Writing': 0.084, 'Business': 0.063, 'Health': 0.057, 'Productivity': 0.052, 'Self Improvement': 0.043, 'Entrepreneurship': 0.04, 'Science': 0.04, 'Mental Health': 0.037, 'Psychology': 0.037, 'Marketing': 0.035, 'Coronavirus': 0.021, 'Culture': 0.021, 'Books': 0.019}"
27,medium1k,bert,mean,gmm1,0.0,1.0,"{'Technology': 0.41, 'Art': 0.26, 'Writing': 0.225, 'Business': 0.168, 'Health': 0.154, 'Productivity': 0.14, 'Self Improvement': 0.114, 'Entrepreneurship': 0.108, 'Science': 0.106, 'Mental Health': 0.1, 'Psychology': 0.1, 'Marketing': 0.094, 'Coronavirus': 0.056, 'Culture': 0.055, 'Books': 0.052}","{'Technology': 0.153, 'Art': 0.097, 'Writing': 0.084, 'Business': 0.063, 'Health': 0.057, 'Productivity': 0.052, 'Self Improvement': 0.043, 'Entrepreneurship': 0.04, 'Science': 0.04, 'Mental Health': 0.037, 'Psychology': 0.037, 'Marketing': 0.035, 'Coronavirus': 0.021, 'Culture': 0.021, 'Books': 0.019}"
28,medium1k,bert,mean,gmm2,0.036,0.338,"{'Technology': 0.269, 'Art': 0.312, 'Writing': 0.276, 'Business': 0.191, 'Health': 0.193, 'Productivity': 0.168, 'Self Improvement': 0.142, 'Entrepreneurship': 0.129, 'Science': 0.127, 'Mental Health': 0.126, 'Psychology': 0.123, 'Marketing': 0.112, 'Coronavirus': 0.069, 'Culture': 0.069, 'Books': 0.065}","{'Technology': 0.08, 'Art': 0.092, 'Writing': 0.082, 'Business': 0.057, 'Health': 0.057, 'Productivity': 0.05, 'Self Improvement': 0.042, 'Entrepreneurship': 0.038, 'Science': 0.038, 'Mental Health': 0.037, 'Psychology': 0.037, 'Marketing': 0.033, 'Coronavirus': 0.02, 'Culture': 0.021, 'Books': 0.019}"
29,medium1k,bert,mean,gmm5,0.12,0.253,"{'Technology': 0.97, 'Art': 0.475, 'Writing': 0.521, 'Business': 0.405, 'Health': 0.622, 'Productivity': 0.3, 'Self Improvement': 0.228, 'Entrepreneurship': 0.23, 'Science': 0.533, 'Mental Health': 0.16, 'Psychology': 0.279, 'Marketing': 0.222, 'Coronavirus': 0.32, 'Culture': 0.157, 'Books': 0.131}","{'Technology': 0.061, 'Art': 0.052, 'Writing': 0.057, 'Business': 0.038, 'Health': 0.026, 'Productivity': 0.033, 'Self Improvement': 0.025, 'Entrepreneurship': 0.021, 'Science': 0.022, 'Mental Health': 0.018, 'Psychology': 0.018, 'Marketing': 0.021, 'Coronavirus': 0.013, 'Culture': 0.01, 'Books': 0.014}"
30,medium1k,bert,mean,gmm10,0.144,0.206,"{'Technology': 0.97, 'Art': 0.543, 'Writing': 0.574, 'Business': 0.506, 'Health': 0.856, 'Productivity': 0.429, 'Self Improvement': 0.271, 'Entrepreneurship': 0.273, 'Science': 0.721, 'Mental Health': 0.236, 'Psychology': 0.354, 'Marketing': 0.245, 'Coronavirus': 0.462, 'Culture': 0.144, 'Books': 0.154}","{'Technology': 0.036, 'Art': 0.032, 'Writing': 0.034, 'Business': 0.023, 'Health': 0.017, 'Productivity': 0.025, 'Self Improvement': 0.016, 'Entrepreneurship': 0.013, 'Science': 0.014, 'Mental Health': 0.012, 'Psychology': 0.017, 'Marketing': 0.011, 'Coronavirus': 0.009, 'Culture': 0.007, 'Books': 0.007}"
31,medium1k,bert,mean,gmm15,0.169,0.201,"{'Technology': 0.98, 'Art': 0.713, 'Writing': 0.783, 'Business': 0.686, 'Health': 0.854, 'Productivity': 0.446, 'Self Improvement': 0.322, 'Entrepreneurship': 0.419, 'Science': 0.708, 'Mental Health': 0.363, 'Psychology': 0.374, 'Marketing': 0.279, 'Coronavirus': 0.483, 'Culture': 0.179, 'Books': 0.282}","{'Technology': 0.036, 'Art': 0.021, 'Writing': 0.023, 'Business': 0.022, 'Health': 0.014, 'Productivity': 0.013, 'Self Improvement': 0.01, 'Entrepreneurship': 0.013, 'Science': 0.012, 'Mental Health': 0.012, 'Psychology': 0.012, 'Marketing': 0.009, 'Coronavirus': 0.008, 'Culture': 0.005, 'Books': 0.005}"
32,medium1k,bert,mean,gmm50,0.226,0.191,"{'Technology': 0.896, 'Art': 0.716, 'Writing': 0.79, 'Business': 0.827, 'Health': 0.875, 'Productivity': 0.574, 'Self Improvement': 0.296, 'Entrepreneurship': 0.667, 'Science': 0.852, 'Mental Health': 0.431, 'Psychology': 0.471, 'Marketing': 0.571, 'Coronavirus': 0.719, 'Culture': 0.365, 'Books': 0.293}","{'Technology': 0.013, 'Art': 0.011, 'Writing': 0.012, 'Business': 0.012, 'Health': 0.005, 'Productivity': 0.007, 'Self Improvement': 0.004, 'Entrepreneurship': 0.009, 'Science': 0.004, 'Mental Health': 0.005, 'Psychology': 0.004, 'Marketing': 0.005, 'Coronavirus': 0.004, 'Culture': 0.004, 'Books': 0.003}"
33,medium1k,bert,mean,gmm100,0.259,0.191,"{'Technology': 1.0, 'Art': 0.761, 'Writing': 0.913, 'Business': 0.945, 'Health': 0.737, 'Productivity': 0.446, 'Self Improvement': 0.268, 'Entrepreneurship': 0.873, 'Science': 0.682, 'Mental Health': 0.393, 'Psychology': 0.393, 'Marketing': 0.658, 'Coronavirus': 0.684, 'Culture': 0.326, 'Books': 0.344}","{'Technology': 0.009, 'Art': 0.007, 'Writing': 0.008, 'Business': 0.01, 'Health': 0.005, 'Productivity': 0.005, 'Self Improvement': 0.003, 'Entrepreneurship': 0.009, 'Science': 0.004, 'Mental Health': 0.004, 'Psychology': 0.004, 'Marketing': 0.005, 'Coronavirus': 0.005, 'Culture': 0.003, 'Books': 0.002}"
34,medium1k,bert,mean,birch1,,,,
35,medium1k,bert,mean,birch2,0.0,1.0,"{'Technology': 0.41, 'Art': 0.26, 'Writing': 0.225, 'Business': 0.168, 'Health': 0.154, 'Productivity': 0.14, 'Self Improvement': 0.114, 'Entrepreneurship': 0.108, 'Science': 0.106, 'Mental Health': 0.1, 'Psychology': 0.1, 'Marketing': 0.094, 'Coronavirus': 0.056, 'Culture': 0.055, 'Books': 0.052}","{'Technology': 0.153, 'Art': 0.097, 'Writing': 0.084, 'Business': 0.063, 'Health': 0.057, 'Productivity': 0.052, 'Self Improvement': 0.043, 'Entrepreneurship': 0.04, 'Science': 0.04, 'Mental Health': 0.037, 'Psychology': 0.037, 'Marketing': 0.035, 'Coronavirus': 0.021, 'Culture': 0.021, 'Books': 0.019}"
