,dataset,embedding_model,agg_method,clusterer,homogeneity,completeness,tag_concentration_purity,cluster_tag_purity
10,medium1k,word2vec,mean,dbscan_eps0.1_min15,0.002,0.036,"{'Technology': 0.408, 'Art': 0.259, 'Writing': 0.226, 'Business': 0.169, 'Health': 0.154, 'Productivity': 0.143, 'Self Improvement': 0.117, 'Entrepreneurship': 0.108, 'Science': 0.106, 'Mental Health': 0.102, 'Psychology': 0.102, 'Marketing': 0.095, 'Coronavirus': 0.057, 'Culture': 0.056, 'Books': 0.052}","{'Technology': 0.147, 'Art': 0.093, 'Writing': 0.081, 'Business': 0.061, 'Health': 0.055, 'Productivity': 0.051, 'Self Improvement': 0.042, 'Entrepreneurship': 0.039, 'Science': 0.038, 'Mental Health': 0.037, 'Psychology': 0.037, 'Marketing': 0.034, 'Coronavirus': 0.02, 'Culture': 0.02, 'Books': 0.019}"
11,medium1k,word2vec,mean,dbscan_eps0.3_min3,0.001,0.145,"{'Technology': 0.41, 'Art': 0.26, 'Writing': 0.225, 'Business': 0.169, 'Health': 0.154, 'Productivity': 0.141, 'Self Improvement': 0.114, 'Entrepreneurship': 0.108, 'Science': 0.106, 'Mental Health': 0.1, 'Psychology': 0.1, 'Marketing': 0.095, 'Coronavirus': 0.056, 'Culture': 0.055, 'Books': 0.052}","{'Technology': 0.152, 'Art': 0.096, 'Writing': 0.084, 'Business': 0.063, 'Health': 0.057, 'Productivity': 0.052, 'Self Improvement': 0.042, 'Entrepreneurship': 0.04, 'Science': 0.04, 'Mental Health': 0.037, 'Psychology': 0.037, 'Marketing': 0.035, 'Coronavirus': 0.021, 'Culture': 0.021, 'Books': 0.019}"
12,medium1k,word2vec,mean,dbscan_eps0.3_min5,0.001,0.132,"{'Technology': 0.41, 'Art': 0.26, 'Writing': 0.225, 'Business': 0.169, 'Health': 0.154, 'Productivity': 0.141, 'Self Improvement': 0.114, 'Entrepreneurship': 0.108, 'Science': 0.106, 'Mental Health': 0.1, 'Psychology': 0.1, 'Marketing': 0.095, 'Coronavirus': 0.056, 'Culture': 0.055, 'Books': 0.052}","{'Technology': 0.152, 'Art': 0.096, 'Writing': 0.084, 'Business': 0.063, 'Health': 0.057, 'Productivity': 0.052, 'Self Improvement': 0.042, 'Entrepreneurship': 0.04, 'Science': 0.04, 'Mental Health': 0.037, 'Psychology': 0.037, 'Marketing': 0.035, 'Coronavirus': 0.021, 'Culture': 0.021, 'Books': 0.019}"
13,medium1k,word2vec,mean,dbscan_eps0.3_min10,0.001,0.132,"{'Technology': 0.41, 'Art': 0.26, 'Writing': 0.225, 'Business': 0.169, 'Health': 0.154, 'Productivity': 0.141, 'Self Improvement': 0.114, 'Entrepreneurship': 0.108, 'Science': 0.106, 'Mental Health': 0.1, 'Psychology': 0.1, 'Marketing': 0.095, 'Coronavirus': 0.056, 'Culture': 0.055, 'Books': 0.052}","{'Technology': 0.152, 'Art': 0.096, 'Writing': 0.084, 'Business': 0.063, 'Health': 0.057, 'Productivity': 0.052, 'Self Improvement': 0.042, 'Entrepreneurship': 0.04, 'Science': 0.04, 'Mental Health': 0.037, 'Psychology': 0.037, 'Marketing': 0.035, 'Coronavirus': 0.021, 'Culture': 0.021, 'Books': 0.019}"
14,medium1k,word2vec,mean,dbscan_eps0.3_min15,0.001,0.132,"{'Technology': 0.41, 'Art': 0.26, 'Writing': 0.225, 'Business': 0.169, 'Health': 0.154, 'Productivity': 0.141, 'Self Improvement': 0.114, 'Entrepreneurship': 0.108, 'Science': 0.106, 'Mental Health': 0.1, 'Psychology': 0.1, 'Marketing': 0.095, 'Coronavirus': 0.056, 'Culture': 0.055, 'Books': 0.052}","{'Technology': 0.152, 'Art': 0.096, 'Writing': 0.084, 'Business': 0.063, 'Health': 0.057, 'Productivity': 0.052, 'Self Improvement': 0.042, 'Entrepreneurship': 0.04, 'Science': 0.04, 'Mental Health': 0.037, 'Psychology': 0.037, 'Marketing': 0.035, 'Coronavirus': 0.021, 'Culture': 0.021, 'Books': 0.019}"
15,medium1k,word2vec,mean,dbscan_eps0.5_min3,0.0,1.0,"{'Technology': 0.41, 'Art': 0.26, 'Writing': 0.225, 'Business': 0.168, 'Health': 0.154, 'Productivity': 0.14, 'Self Improvement': 0.114, 'Entrepreneurship': 0.108, 'Science': 0.106, 'Mental Health': 0.1, 'Psychology': 0.1, 'Marketing': 0.094, 'Coronavirus': 0.056, 'Culture': 0.055, 'Books': 0.052}","{'Technology': 0.153, 'Art': 0.097, 'Writing': 0.084, 'Business': 0.063, 'Health': 0.057, 'Productivity': 0.052, 'Self Improvement': 0.043, 'Entrepreneurship': 0.04, 'Science': 0.04, 'Mental Health': 0.037, 'Psychology': 0.037, 'Marketing': 0.035, 'Coronavirus': 0.021, 'Culture': 0.021, 'Books': 0.019}"
16,medium1k,word2vec,mean,dbscan_eps0.5_min5,0.0,1.0,"{'Technology': 0.41, 'Art': 0.26, 'Writing': 0.225, 'Business': 0.168, 'Health': 0.154, 'Productivity': 0.14, 'Self Improvement': 0.114, 'Entrepreneurship': 0.108, 'Science': 0.106, 'Mental Health': 0.1, 'Psychology': 0.1, 'Marketing': 0.094, 'Coronavirus': 0.056, 'Culture': 0.055, 'Books': 0.052}","{'Technology': 0.153, 'Art': 0.097, 'Writing': 0.084, 'Business': 0.063, 'Health': 0.057, 'Productivity': 0.052, 'Self Improvement': 0.043, 'Entrepreneurship': 0.04, 'Science': 0.04, 'Mental Health': 0.037, 'Psychology': 0.037, 'Marketing': 0.035, 'Coronavirus': 0.021, 'Culture': 0.021, 'Books': 0.019}"
17,medium1k,word2vec,mean,dbscan_eps0.5_min10,0.0,1.0,"{'Technology': 0.41, 'Art': 0.26, 'Writing': 0.225, 'Business': 0.168, 'Health': 0.154, 'Productivity': 0.14, 'Self Improvement': 0.114, 'Entrepreneurship': 0.108, 'Science': 0.106, 'Mental Health': 0.1, 'Psychology': 0.1, 'Marketing': 0.094, 'Coronavirus': 0.056, 'Culture': 0.055, 'Books': 0.052}","{'Technology': 0.153, 'Art': 0.097, 'Writing': 0.084, 'Business': 0.063, 'Health': 0.057, 'Productivity': 0.052, 'Self Improvement': 0.043, 'Entrepreneurship': 0.04, 'Science': 0.04, 'Mental Health': 0.037, 'Psychology': 0.037, 'Marketing': 0.035, 'Coronavirus': 0.021, 'Culture': 0.021, 'Books': 0.019}"
18,medium1k,word2vec,mean,dbscan_eps0.5_min15,0.0,1.0,"{'Technology': 0.41, 'Art': 0.26, 'Writing': 0.225, 'Business': 0.168, 'Health': 0.154, 'Productivity': 0.14, 'Self Improvement': 0.114, 'Entrepreneurship': 0.108, 'Science': 0.106, 'Mental Health': 0.1, 'Psychology': 0.1, 'Marketing': 0.094, 'Coronavirus': 0.056, 'Culture': 0.055, 'Books': 0.052}","{'Technology': 0.153, 'Art': 0.097, 'Writing': 0.084, 'Business': 0.063, 'Health': 0.057, 'Productivity': 0.052, 'Self Improvement': 0.043, 'Entrepreneurship': 0.04, 'Science': 0.04, 'Mental Health': 0.037, 'Psychology': 0.037, 'Marketing': 0.035, 'Coronavirus': 0.021, 'Culture': 0.021, 'Books': 0.019}"
19,medium1k,word2vec,mean,dbscan_eps0.7_min3,0.0,1.0,"{'Technology': 0.41, 'Art': 0.26, 'Writing': 0.225, 'Business': 0.168, 'Health': 0.154, 'Productivity': 0.14, 'Self Improvement': 0.114, 'Entrepreneurship': 0.108, 'Science': 0.106, 'Mental Health': 0.1, 'Psychology': 0.1, 'Marketing': 0.094, 'Coronavirus': 0.056, 'Culture': 0.055, 'Books': 0.052}","{'Technology': 0.153, 'Art': 0.097, 'Writing': 0.084, 'Business': 0.063, 'Health': 0.057, 'Productivity': 0.052, 'Self Improvement': 0.043, 'Entrepreneurship': 0.04, 'Science': 0.04, 'Mental Health': 0.037, 'Psychology': 0.037, 'Marketing': 0.035, 'Coronavirus': 0.021, 'Culture': 0.021, 'Books': 0.019}"
20,medium1k,word2vec,mean,dbscan_eps0.7_min5,0.0,1.0,"{'Technology': 0.41, 'Art': 0.26, 'Writing': 0.225, 'Business': 0.168, 'Health': 0.154, 'Productivity': 0.14, 'Self Improvement': 0.114, 'Entrepreneurship': 0.108, 'Science': 0.106, 'Mental Health': 0.1, 'Psychology': 0.1, 'Marketing': 0.094, 'Coronavirus': 0.056, 'Culture': 0.055, 'Books': 0.052}","{'Technology': 0.153, 'Art': 0.097, 'Writing': 0.084, 'Business': 0.063, 'Health': 0.057, 'Productivity': 0.052, 'Self Improvement': 0.043, 'Entrepreneurship': 0.04, 'Science': 0.04, 'Mental Health': 0.037, 'Psychology': 0.037, 'Marketing': 0.035, 'Coronavirus': 0.021, 'Culture': 0.021, 'Books': 0.019}"
21,medium1k,word2vec,mean,dbscan_eps0.7_min10,0.0,1.0,"{'Technology': 0.41, 'Art': 0.26, 'Writing': 0.225, 'Business': 0.168, 'Health': 0.154, 'Productivity': 0.14, 'Self Improvement': 0.114, 'Entrepreneurship': 0.108, 'Science': 0.106, 'Mental Health': 0.1, 'Psychology': 0.1, 'Marketing': 0.094, 'Coronavirus': 0.056, 'Culture': 0.055, 'Books': 0.052}","{'Technology': 0.153, 'Art': 0.097, 'Writing': 0.084, 'Business': 0.063, 'Health': 0.057, 'Productivity': 0.052, 'Self Improvement': 0.043, 'Entrepreneurship': 0.04, 'Science': 0.04, 'Mental Health': 0.037, 'Psychology': 0.037, 'Marketing': 0.035, 'Coronavirus': 0.021, 'Culture': 0.021, 'Books': 0.019}"
22,medium1k,word2vec,mean,dbscan_eps0.7_min15,0.0,1.0,"{'Technology': 0.41, 'Art': 0.26, 'Writing': 0.225, 'Business': 0.168, 'Health': 0.154, 'Productivity': 0.14, 'Self Improvement': 0.114, 'Entrepreneurship': 0.108, 'Science': 0.106, 'Mental Health': 0.1, 'Psychology': 0.1, 'Marketing': 0.094, 'Coronavirus': 0.056, 'Culture': 0.055, 'Books': 0.052}","{'Technology': 0.153, 'Art': 0.097, 'Writing': 0.084, 'Business': 0.063, 'Health': 0.057, 'Productivity': 0.052, 'Self Improvement': 0.043, 'Entrepreneurship': 0.04, 'Science': 0.04, 'Mental Health': 0.037, 'Psychology': 0.037, 'Marketing': 0.035, 'Coronavirus': 0.021, 'Culture': 0.021, 'Books': 0.019}"
23,medium1k,word2vec,mean,dbscan_eps1.0_min3,0.0,1.0,"{'Technology': 0.41, 'Art': 0.26, 'Writing': 0.225, 'Business': 0.168, 'Health': 0.154, 'Productivity': 0.14, 'Self Improvement': 0.114, 'Entrepreneurship': 0.108, 'Science': 0.106, 'Mental Health': 0.1, 'Psychology': 0.1, 'Marketing': 0.094, 'Coronavirus': 0.056, 'Culture': 0.055, 'Books': 0.052}","{'Technology': 0.153, 'Art': 0.097, 'Writing': 0.084, 'Business': 0.063, 'Health': 0.057, 'Productivity': 0.052, 'Self Improvement': 0.043, 'Entrepreneurship': 0.04, 'Science': 0.04, 'Mental Health': 0.037, 'Psychology': 0.037, 'Marketing': 0.035, 'Coronavirus': 0.021, 'Culture': 0.021, 'Books': 0.019}"
24,medium1k,word2vec,mean,dbscan_eps1.0_min5,0.0,1.0,"{'Technology': 0.41, 'Art': 0.26, 'Writing': 0.225, 'Business': 0.168, 'Health': 0.154, 'Productivity': 0.14, 'Self Improvement': 0.114, 'Entrepreneurship': 0.108, 'Science': 0.106, 'Mental Health': 0.1, 'Psychology': 0.1, 'Marketing': 0.094, 'Coronavirus': 0.056, 'Culture': 0.055, 'Books': 0.052}","{'Technology': 0.153, 'Art': 0.097, 'Writing': 0.084, 'Business': 0.063, 'Health': 0.057, 'Productivity': 0.052, 'Self Improvement': 0.043, 'Entrepreneurship': 0.04, 'Science': 0.04, 'Mental Health': 0.037, 'Psychology': 0.037, 'Marketing': 0.035, 'Coronavirus': 0.021, 'Culture': 0.021, 'Books': 0.019}"
25,medium1k,word2vec,mean,dbscan_eps1.0_min10,0.0,1.0,"{'Technology': 0.41, 'Art': 0.26, 'Writing': 0.225, 'Business': 0.168, 'Health': 0.154, 'Productivity': 0.14, 'Self Improvement': 0.114, 'Entrepreneurship': 0.108, 'Science': 0.106, 'Mental Health': 0.1, 'Psychology': 0.1, 'Marketing': 0.094, 'Coronavirus': 0.056, 'Culture': 0.055, 'Books': 0.052}","{'Technology': 0.153, 'Art': 0.097, 'Writing': 0.084, 'Business': 0.063, 'Health': 0.057, 'Productivity': 0.052, 'Self Improvement': 0.043, 'Entrepreneurship': 0.04, 'Science': 0.04, 'Mental Health': 0.037, 'Psychology': 0.037, 'Marketing': 0.035, 'Coronavirus': 0.021, 'Culture': 0.021, 'Books': 0.019}"
26,medium1k,word2vec,mean,dbscan_eps1.0_min15,0.0,1.0,"{'Technology': 0.41, 'Art': 0.26, 'Writing': 0.225, 'Business': 0.168, 'Health': 0.154, 'Productivity': 0.14, 'Self Improvement': 0.114, 'Entrepreneurship': 0.108, 'Science': 0.106, 'Mental Health': 0.1, 'Psychology': 0.1, 'Marketing': 0.094, 'Coronavirus': 0.056, 'Culture': 0.055, 'Books': 0.052}","{'Technology': 0.153, 'Art': 0.097, 'Writing': 0.084, 'Business': 0.063, 'Health': 0.057, 'Productivity': 0.052, 'Self Improvement': 0.043, 'Entrepreneurship': 0.04, 'Science': 0.04, 'Mental Health': 0.037, 'Psychology': 0.037, 'Marketing': 0.035, 'Coronavirus': 0.021, 'Culture': 0.021, 'Books': 0.019}"
27,medium1k,word2vec,mean,gmm1,0.0,1.0,"{'Technology': 0.41, 'Art': 0.26, 'Writing': 0.225, 'Business': 0.168, 'Health': 0.154, 'Productivity': 0.14, 'Self Improvement': 0.114, 'Entrepreneurship': 0.108, 'Science': 0.106, 'Mental Health': 0.1, 'Psychology': 0.1, 'Marketing': 0.094, 'Coronavirus': 0.056, 'Culture': 0.055, 'Books': 0.052}","{'Technology': 0.153, 'Art': 0.097, 'Writing': 0.084, 'Business': 0.063, 'Health': 0.057, 'Productivity': 0.052, 'Self Improvement': 0.043, 'Entrepreneurship': 0.04, 'Science': 0.04, 'Mental Health': 0.037, 'Psychology': 0.037, 'Marketing': 0.035, 'Coronavirus': 0.021, 'Culture': 0.021, 'Books': 0.019}"
28,medium1k,word2vec,mean,gmm2,0.048,0.233,"{'Technology': 0.673, 'Art': 0.382, 'Writing': 0.367, 'Business': 0.201, 'Health': 0.154, 'Productivity': 0.222, 'Self Improvement': 0.184, 'Entrepreneurship': 0.143, 'Science': 0.173, 'Mental Health': 0.152, 'Psychology': 0.14, 'Marketing': 0.104, 'Coronavirus': 0.083, 'Culture': 0.075, 'Books': 0.086}","{'Technology': 0.11, 'Art': 0.08, 'Writing': 0.077, 'Business': 0.042, 'Health': 0.032, 'Productivity': 0.046, 'Self Improvement': 0.038, 'Entrepreneurship': 0.03, 'Science': 0.028, 'Mental Health': 0.032, 'Psychology': 0.029, 'Marketing': 0.022, 'Coronavirus': 0.014, 'Culture': 0.016, 'Books': 0.018}"
29,medium1k,word2vec,mean,gmm5,0.098,0.198,"{'Technology': 0.912, 'Art': 0.439, 'Writing': 0.486, 'Business': 0.231, 'Health': 0.607, 'Productivity': 0.333, 'Self Improvement': 0.221, 'Entrepreneurship': 0.195, 'Science': 0.562, 'Mental Health': 0.231, 'Psychology': 0.165, 'Marketing': 0.178, 'Coronavirus': 0.331, 'Culture': 0.093, 'Books': 0.147}","{'Technology': 0.075, 'Art': 0.035, 'Writing': 0.039, 'Business': 0.025, 'Health': 0.02, 'Productivity': 0.026, 'Self Improvement': 0.018, 'Entrepreneurship': 0.015, 'Science': 0.019, 'Mental Health': 0.016, 'Psychology': 0.018, 'Marketing': 0.014, 'Coronavirus': 0.011, 'Culture': 0.01, 'Books': 0.01}"
30,medium1k,word2vec,mean,gmm10,0.131,0.193,"{'Technology': 0.967, 'Art': 0.513, 'Writing': 0.536, 'Business': 0.264, 'Health': 0.716, 'Productivity': 0.43, 'Self Improvement': 0.281, 'Entrepreneurship': 0.152, 'Science': 0.477, 'Mental Health': 0.254, 'Psychology': 0.194, 'Marketing': 0.352, 'Coronavirus': 0.413, 'Culture': 0.077, 'Books': 0.121}","{'Technology': 0.055, 'Art': 0.029, 'Writing': 0.03, 'Business': 0.021, 'Health': 0.015, 'Productivity': 0.024, 'Self Improvement': 0.016, 'Entrepreneurship': 0.012, 'Science': 0.01, 'Mental Health': 0.012, 'Psychology': 0.015, 'Marketing': 0.008, 'Coronavirus': 0.008, 'Culture': 0.006, 'Books': 0.006}"
31,medium1k,word2vec,mean,gmm15,0.149,0.192,"{'Technology': 0.921, 'Art': 0.553, 'Writing': 0.576, 'Business': 0.417, 'Health': 0.835, 'Productivity': 0.451, 'Self Improvement': 0.295, 'Entrepreneurship': 0.262, 'Science': 0.604, 'Mental Health': 0.256, 'Psychology': 0.359, 'Marketing': 0.179, 'Coronavirus': 0.495, 'Culture': 0.118, 'Books': 0.112}","{'Technology': 0.03, 'Art': 0.027, 'Writing': 0.028, 'Business': 0.02, 'Health': 0.014, 'Productivity': 0.022, 'Self Improvement': 0.015, 'Entrepreneurship': 0.012, 'Science': 0.01, 'Mental Health': 0.012, 'Psychology': 0.015, 'Marketing': 0.008, 'Coronavirus': 0.008, 'Culture': 0.005, 'Books': 0.005}"
32,medium1k,word2vec,mean,gmm50,0.2,0.175,"{'Technology': 0.987, 'Art': 0.675, 'Writing': 0.725, 'Business': 0.597, 'Health': 0.787, 'Productivity': 0.525, 'Self Improvement': 0.354, 'Entrepreneurship': 0.354, 'Science': 0.477, 'Mental Health': 0.514, 'Psychology': 0.459, 'Marketing': 0.491, 'Coronavirus': 0.617, 'Culture': 0.273, 'Books': 0.172}","{'Technology': 0.014, 'Art': 0.01, 'Writing': 0.011, 'Business': 0.009, 'Health': 0.007, 'Productivity': 0.008, 'Self Improvement': 0.004, 'Entrepreneurship': 0.005, 'Science': 0.006, 'Mental Health': 0.007, 'Psychology': 0.006, 'Marketing': 0.005, 'Coronavirus': 0.005, 'Culture': 0.003, 'Books': 0.002}"
33,medium1k,word2vec,mean,gmm100,0.246,0.184,"{'Technology': 0.954, 'Art': 0.76, 'Writing': 0.88, 'Business': 0.708, 'Health': 0.865, 'Productivity': 0.46, 'Self Improvement': 0.269, 'Entrepreneurship': 0.564, 'Science': 0.684, 'Mental Health': 0.359, 'Psychology': 0.46, 'Marketing': 0.64, 'Coronavirus': 0.703, 'Culture': 0.212, 'Books': 0.364}","{'Technology': 0.012, 'Art': 0.007, 'Writing': 0.008, 'Business': 0.006, 'Health': 0.006, 'Productivity': 0.004, 'Self Improvement': 0.003, 'Entrepreneurship': 0.004, 'Science': 0.004, 'Mental Health': 0.004, 'Psychology': 0.004, 'Marketing': 0.003, 'Coronavirus': 0.005, 'Culture': 0.002, 'Books': 0.002}"
34,medium1k,word2vec,mean,birch1,,,,
35,medium1k,word2vec,mean,birch2,0.0,1.0,"{'Technology': 0.41, 'Art': 0.26, 'Writing': 0.225, 'Business': 0.168, 'Health': 0.154, 'Productivity': 0.14, 'Self Improvement': 0.114, 'Entrepreneurship': 0.108, 'Science': 0.106, 'Mental Health': 0.1, 'Psychology': 0.1, 'Marketing': 0.094, 'Coronavirus': 0.056, 'Culture': 0.055, 'Books': 0.052}","{'Technology': 0.153, 'Art': 0.097, 'Writing': 0.084, 'Business': 0.063, 'Health': 0.057, 'Productivity': 0.052, 'Self Improvement': 0.043, 'Entrepreneurship': 0.04, 'Science': 0.04, 'Mental Health': 0.037, 'Psychology': 0.037, 'Marketing': 0.035, 'Coronavirus': 0.021, 'Culture': 0.021, 'Books': 0.019}"
