,dataset,embedding_model,agg_method,clusterer,homogeneity,completeness,tag_concentration_purity,cluster_tag_purity
10,medium1k_200,mpnet,mean,dbscan_eps0.1_min3,0.0,1.0,"{'Science': 0.19, 'Art': 0.165, 'Technology': 0.115, 'Productivity': 0.11, 'Writing': 0.085, 'Business': 0.08, 'Marketing': 0.065, 'Coronavirus': 0.04, 'Health': 0.035, 'Entertainment': 0.03, 'Work': 0.02, 'Mental Health': 0.01, 'Self-awareness': 0.01, 'Books': 0.01, 'Lifestyle': 0.01}","{'Science': 0.19, 'Art': 0.165, 'Technology': 0.115, 'Productivity': 0.11, 'Writing': 0.085, 'Business': 0.08, 'Marketing': 0.065, 'Coronavirus': 0.04, 'Health': 0.035, 'Entertainment': 0.03, 'Work': 0.02, 'Mental Health': 0.01, 'Self-awareness': 0.01, 'Books': 0.01, 'Lifestyle': 0.01}"
11,medium1k_200,mpnet,mean,dbscan_eps0.1_min5,0.0,1.0,"{'Science': 0.19, 'Art': 0.165, 'Technology': 0.115, 'Productivity': 0.11, 'Writing': 0.085, 'Business': 0.08, 'Marketing': 0.065, 'Coronavirus': 0.04, 'Health': 0.035, 'Entertainment': 0.03, 'Work': 0.02, 'Mental Health': 0.01, 'Self-awareness': 0.01, 'Books': 0.01, 'Lifestyle': 0.01}","{'Science': 0.19, 'Art': 0.165, 'Technology': 0.115, 'Productivity': 0.11, 'Writing': 0.085, 'Business': 0.08, 'Marketing': 0.065, 'Coronavirus': 0.04, 'Health': 0.035, 'Entertainment': 0.03, 'Work': 0.02, 'Mental Health': 0.01, 'Self-awareness': 0.01, 'Books': 0.01, 'Lifestyle': 0.01}"
12,medium1k_200,mpnet,mean,dbscan_eps0.1_min10,0.0,1.0,"{'Science': 0.19, 'Art': 0.165, 'Technology': 0.115, 'Productivity': 0.11, 'Writing': 0.085, 'Business': 0.08, 'Marketing': 0.065, 'Coronavirus': 0.04, 'Health': 0.035, 'Entertainment': 0.03, 'Work': 0.02, 'Mental Health': 0.01, 'Self-awareness': 0.01, 'Books': 0.01, 'Lifestyle': 0.01}","{'Science': 0.19, 'Art': 0.165, 'Technology': 0.115, 'Productivity': 0.11, 'Writing': 0.085, 'Business': 0.08, 'Marketing': 0.065, 'Coronavirus': 0.04, 'Health': 0.035, 'Entertainment': 0.03, 'Work': 0.02, 'Mental Health': 0.01, 'Self-awareness': 0.01, 'Books': 0.01, 'Lifestyle': 0.01}"
13,medium1k_200,mpnet,mean,dbscan_eps0.1_min15,0.0,1.0,"{'Science': 0.19, 'Art': 0.165, 'Technology': 0.115, 'Productivity': 0.11, 'Writing': 0.085, 'Business': 0.08, 'Marketing': 0.065, 'Coronavirus': 0.04, 'Health': 0.035, 'Entertainment': 0.03, 'Work': 0.02, 'Mental Health': 0.01, 'Self-awareness': 0.01, 'Books': 0.01, 'Lifestyle': 0.01}","{'Science': 0.19, 'Art': 0.165, 'Technology': 0.115, 'Productivity': 0.11, 'Writing': 0.085, 'Business': 0.08, 'Marketing': 0.065, 'Coronavirus': 0.04, 'Health': 0.035, 'Entertainment': 0.03, 'Work': 0.02, 'Mental Health': 0.01, 'Self-awareness': 0.01, 'Books': 0.01, 'Lifestyle': 0.01}"
14,medium1k_200,mpnet,mean,dbscan_eps0.3_min3,0.071,0.284,"{'Science': 0.214, 'Art': 0.143, 'Technology': 0.125, 'Productivity': 0.083, 'Writing': 0.077, 'Business': 0.089, 'Marketing': 0.06, 'Coronavirus': 0.048, 'Health': 0.042, 'Entertainment': 0.03, 'Work': 0.018, 'Mental Health': 0.028, 'Self-awareness': 0.012, 'Books': 0.012, 'Lifestyle': 0.012}","{'Science': 0.18, 'Art': 0.12, 'Technology': 0.105, 'Productivity': 0.07, 'Writing': 0.065, 'Business': 0.075, 'Marketing': 0.05, 'Coronavirus': 0.04, 'Health': 0.035, 'Entertainment': 0.025, 'Work': 0.015, 'Mental Health': 0.005, 'Self-awareness': 0.01, 'Books': 0.01, 'Lifestyle': 0.01}"
15,medium1k_200,mpnet,mean,dbscan_eps0.3_min5,0.045,0.284,"{'Science': 0.211, 'Art': 0.139, 'Technology': 0.128, 'Productivity': 0.094, 'Writing': 0.078, 'Business': 0.083, 'Marketing': 0.067, 'Coronavirus': 0.044, 'Health': 0.039, 'Entertainment': 0.033, 'Work': 0.017, 'Mental Health': 0.038, 'Self-awareness': 0.011, 'Books': 0.011, 'Lifestyle': 0.011}","{'Science': 0.19, 'Art': 0.125, 'Technology': 0.115, 'Productivity': 0.085, 'Writing': 0.07, 'Business': 0.075, 'Marketing': 0.06, 'Coronavirus': 0.04, 'Health': 0.035, 'Entertainment': 0.03, 'Work': 0.015, 'Mental Health': 0.005, 'Self-awareness': 0.01, 'Books': 0.01, 'Lifestyle': 0.01}"
16,medium1k_200,mpnet,mean,dbscan_eps0.3_min10,0.0,1.0,"{'Science': 0.19, 'Art': 0.165, 'Technology': 0.115, 'Productivity': 0.11, 'Writing': 0.085, 'Business': 0.08, 'Marketing': 0.065, 'Coronavirus': 0.04, 'Health': 0.035, 'Entertainment': 0.03, 'Work': 0.02, 'Mental Health': 0.01, 'Self-awareness': 0.01, 'Books': 0.01, 'Lifestyle': 0.01}","{'Science': 0.19, 'Art': 0.165, 'Technology': 0.115, 'Productivity': 0.11, 'Writing': 0.085, 'Business': 0.08, 'Marketing': 0.065, 'Coronavirus': 0.04, 'Health': 0.035, 'Entertainment': 0.03, 'Work': 0.02, 'Mental Health': 0.01, 'Self-awareness': 0.01, 'Books': 0.01, 'Lifestyle': 0.01}"
17,medium1k_200,mpnet,mean,dbscan_eps0.3_min15,0.0,1.0,"{'Science': 0.19, 'Art': 0.165, 'Technology': 0.115, 'Productivity': 0.11, 'Writing': 0.085, 'Business': 0.08, 'Marketing': 0.065, 'Coronavirus': 0.04, 'Health': 0.035, 'Entertainment': 0.03, 'Work': 0.02, 'Mental Health': 0.01, 'Self-awareness': 0.01, 'Books': 0.01, 'Lifestyle': 0.01}","{'Science': 0.19, 'Art': 0.165, 'Technology': 0.115, 'Productivity': 0.11, 'Writing': 0.085, 'Business': 0.08, 'Marketing': 0.065, 'Coronavirus': 0.04, 'Health': 0.035, 'Entertainment': 0.03, 'Work': 0.02, 'Mental Health': 0.01, 'Self-awareness': 0.01, 'Books': 0.01, 'Lifestyle': 0.01}"
18,medium1k_200,mpnet,mean,dbscan_eps0.5_min3,0.051,0.191,"{'Science': 0.168, 'Art': 0.203, 'Technology': 0.241, 'Productivity': 0.126, 'Writing': 0.112, 'Business': 0.084, 'Marketing': 0.077, 'Coronavirus': 0.042, 'Health': 0.074, 'Entertainment': 0.028, 'Work': 0.028, 'Mental Health': 0.014, 'Self-awareness': 0.013, 'Books': 0.013, 'Lifestyle': 0.013}","{'Science': 0.12, 'Art': 0.145, 'Technology': 0.065, 'Productivity': 0.09, 'Writing': 0.08, 'Business': 0.06, 'Marketing': 0.055, 'Coronavirus': 0.03, 'Health': 0.02, 'Entertainment': 0.02, 'Work': 0.02, 'Mental Health': 0.01, 'Self-awareness': 0.005, 'Books': 0.005, 'Lifestyle': 0.005}"
19,medium1k_200,mpnet,mean,dbscan_eps0.5_min5,0.126,0.322,"{'Science': 0.284, 'Art': 0.248, 'Technology': 0.239, 'Productivity': 0.156, 'Writing': 0.147, 'Business': 0.092, 'Marketing': 0.101, 'Coronavirus': 0.055, 'Health': 0.075, 'Entertainment': 0.044, 'Work': 0.028, 'Mental Health': 0.018, 'Self-awareness': 0.012, 'Books': 0.012, 'Lifestyle': 0.012}","{'Science': 0.095, 'Art': 0.135, 'Technology': 0.08, 'Productivity': 0.085, 'Writing': 0.08, 'Business': 0.05, 'Marketing': 0.055, 'Coronavirus': 0.03, 'Health': 0.025, 'Entertainment': 0.01, 'Work': 0.015, 'Mental Health': 0.01, 'Self-awareness': 0.005, 'Books': 0.005, 'Lifestyle': 0.005}"
20,medium1k_200,mpnet,mean,dbscan_eps0.5_min10,0.129,0.341,"{'Science': 0.266, 'Art': 0.258, 'Technology': 0.181, 'Productivity': 0.191, 'Writing': 0.18, 'Business': 0.096, 'Marketing': 0.09, 'Coronavirus': 0.053, 'Health': 0.074, 'Entertainment': 0.043, 'Work': 0.034, 'Mental Health': 0.022, 'Self-awareness': 0.011, 'Books': 0.011, 'Lifestyle': 0.011}","{'Science': 0.125, 'Art': 0.115, 'Technology': 0.085, 'Productivity': 0.085, 'Writing': 0.08, 'Business': 0.045, 'Marketing': 0.04, 'Coronavirus': 0.025, 'Health': 0.035, 'Entertainment': 0.02, 'Work': 0.015, 'Mental Health': 0.01, 'Self-awareness': 0.005, 'Books': 0.005, 'Lifestyle': 0.005}"
21,medium1k_200,mpnet,mean,dbscan_eps0.5_min15,0.107,0.382,"{'Science': 0.298, 'Art': 0.256, 'Technology': 0.202, 'Productivity': 0.186, 'Writing': 0.186, 'Business': 0.079, 'Marketing': 0.093, 'Coronavirus': 0.044, 'Health': 0.061, 'Entertainment': 0.044, 'Work': 0.035, 'Mental Health': 0.023, 'Self-awareness': 0.01, 'Books': 0.01, 'Lifestyle': 0.01}","{'Science': 0.17, 'Art': 0.11, 'Technology': 0.115, 'Productivity': 0.08, 'Writing': 0.08, 'Business': 0.045, 'Marketing': 0.04, 'Coronavirus': 0.025, 'Health': 0.035, 'Entertainment': 0.025, 'Work': 0.015, 'Mental Health': 0.01, 'Self-awareness': 0.005, 'Books': 0.005, 'Lifestyle': 0.005}"
22,medium1k_200,mpnet,mean,dbscan_eps0.7_min3,0.01,0.303,"{'Science': 0.193, 'Art': 0.168, 'Technology': 0.107, 'Productivity': 0.107, 'Writing': 0.086, 'Business': 0.081, 'Marketing': 0.066, 'Coronavirus': 0.041, 'Health': 0.036, 'Entertainment': 0.03, 'Work': 0.02, 'Mental Health': 0.01, 'Self-awareness': 0.01, 'Books': 0.01, 'Lifestyle': 0.01}","{'Science': 0.19, 'Art': 0.165, 'Technology': 0.105, 'Productivity': 0.105, 'Writing': 0.085, 'Business': 0.08, 'Marketing': 0.065, 'Coronavirus': 0.04, 'Health': 0.035, 'Entertainment': 0.03, 'Work': 0.02, 'Mental Health': 0.01, 'Self-awareness': 0.01, 'Books': 0.01, 'Lifestyle': 0.01}"
23,medium1k_200,mpnet,mean,dbscan_eps0.7_min5,0.01,0.303,"{'Science': 0.193, 'Art': 0.168, 'Technology': 0.107, 'Productivity': 0.107, 'Writing': 0.086, 'Business': 0.081, 'Marketing': 0.066, 'Coronavirus': 0.041, 'Health': 0.036, 'Entertainment': 0.03, 'Work': 0.02, 'Mental Health': 0.01, 'Self-awareness': 0.01, 'Books': 0.01, 'Lifestyle': 0.01}","{'Science': 0.19, 'Art': 0.165, 'Technology': 0.105, 'Productivity': 0.105, 'Writing': 0.085, 'Business': 0.08, 'Marketing': 0.065, 'Coronavirus': 0.04, 'Health': 0.035, 'Entertainment': 0.03, 'Work': 0.02, 'Mental Health': 0.01, 'Self-awareness': 0.01, 'Books': 0.01, 'Lifestyle': 0.01}"
24,medium1k_200,mpnet,mean,dbscan_eps0.7_min10,0.037,0.393,"{'Science': 0.197, 'Art': 0.176, 'Technology': 0.08, 'Productivity': 0.106, 'Writing': 0.09, 'Business': 0.085, 'Marketing': 0.069, 'Coronavirus': 0.043, 'Health': 0.037, 'Entertainment': 0.032, 'Work': 0.021, 'Mental Health': 0.011, 'Self-awareness': 0.011, 'Books': 0.011, 'Lifestyle': 0.044}","{'Science': 0.185, 'Art': 0.165, 'Technology': 0.075, 'Productivity': 0.1, 'Writing': 0.085, 'Business': 0.08, 'Marketing': 0.065, 'Coronavirus': 0.04, 'Health': 0.035, 'Entertainment': 0.03, 'Work': 0.02, 'Mental Health': 0.01, 'Self-awareness': 0.01, 'Books': 0.01, 'Lifestyle': 0.005}"
25,medium1k_200,mpnet,mean,dbscan_eps0.7_min15,0.037,0.393,"{'Science': 0.197, 'Art': 0.176, 'Technology': 0.08, 'Productivity': 0.106, 'Writing': 0.09, 'Business': 0.085, 'Marketing': 0.069, 'Coronavirus': 0.043, 'Health': 0.037, 'Entertainment': 0.032, 'Work': 0.021, 'Mental Health': 0.011, 'Self-awareness': 0.011, 'Books': 0.011, 'Lifestyle': 0.044}","{'Science': 0.185, 'Art': 0.165, 'Technology': 0.075, 'Productivity': 0.1, 'Writing': 0.085, 'Business': 0.08, 'Marketing': 0.065, 'Coronavirus': 0.04, 'Health': 0.035, 'Entertainment': 0.03, 'Work': 0.02, 'Mental Health': 0.01, 'Self-awareness': 0.01, 'Books': 0.01, 'Lifestyle': 0.005}"
26,medium1k_200,mpnet,mean,dbscan_eps1.0_min3,0.0,1.0,"{'Science': 0.19, 'Art': 0.165, 'Technology': 0.115, 'Productivity': 0.11, 'Writing': 0.085, 'Business': 0.08, 'Marketing': 0.065, 'Coronavirus': 0.04, 'Health': 0.035, 'Entertainment': 0.03, 'Work': 0.02, 'Mental Health': 0.01, 'Self-awareness': 0.01, 'Books': 0.01, 'Lifestyle': 0.01}","{'Science': 0.19, 'Art': 0.165, 'Technology': 0.115, 'Productivity': 0.11, 'Writing': 0.085, 'Business': 0.08, 'Marketing': 0.065, 'Coronavirus': 0.04, 'Health': 0.035, 'Entertainment': 0.03, 'Work': 0.02, 'Mental Health': 0.01, 'Self-awareness': 0.01, 'Books': 0.01, 'Lifestyle': 0.01}"
27,medium1k_200,mpnet,mean,dbscan_eps1.0_min5,0.0,1.0,"{'Science': 0.19, 'Art': 0.165, 'Technology': 0.115, 'Productivity': 0.11, 'Writing': 0.085, 'Business': 0.08, 'Marketing': 0.065, 'Coronavirus': 0.04, 'Health': 0.035, 'Entertainment': 0.03, 'Work': 0.02, 'Mental Health': 0.01, 'Self-awareness': 0.01, 'Books': 0.01, 'Lifestyle': 0.01}","{'Science': 0.19, 'Art': 0.165, 'Technology': 0.115, 'Productivity': 0.11, 'Writing': 0.085, 'Business': 0.08, 'Marketing': 0.065, 'Coronavirus': 0.04, 'Health': 0.035, 'Entertainment': 0.03, 'Work': 0.02, 'Mental Health': 0.01, 'Self-awareness': 0.01, 'Books': 0.01, 'Lifestyle': 0.01}"
28,medium1k_200,mpnet,mean,dbscan_eps1.0_min10,0.0,1.0,"{'Science': 0.19, 'Art': 0.165, 'Technology': 0.115, 'Productivity': 0.11, 'Writing': 0.085, 'Business': 0.08, 'Marketing': 0.065, 'Coronavirus': 0.04, 'Health': 0.035, 'Entertainment': 0.03, 'Work': 0.02, 'Mental Health': 0.01, 'Self-awareness': 0.01, 'Books': 0.01, 'Lifestyle': 0.01}","{'Science': 0.19, 'Art': 0.165, 'Technology': 0.115, 'Productivity': 0.11, 'Writing': 0.085, 'Business': 0.08, 'Marketing': 0.065, 'Coronavirus': 0.04, 'Health': 0.035, 'Entertainment': 0.03, 'Work': 0.02, 'Mental Health': 0.01, 'Self-awareness': 0.01, 'Books': 0.01, 'Lifestyle': 0.01}"
29,medium1k_200,mpnet,mean,dbscan_eps1.0_min15,0.0,1.0,"{'Science': 0.19, 'Art': 0.165, 'Technology': 0.115, 'Productivity': 0.11, 'Writing': 0.085, 'Business': 0.08, 'Marketing': 0.065, 'Coronavirus': 0.04, 'Health': 0.035, 'Entertainment': 0.03, 'Work': 0.02, 'Mental Health': 0.01, 'Self-awareness': 0.01, 'Books': 0.01, 'Lifestyle': 0.01}","{'Science': 0.19, 'Art': 0.165, 'Technology': 0.115, 'Productivity': 0.11, 'Writing': 0.085, 'Business': 0.08, 'Marketing': 0.065, 'Coronavirus': 0.04, 'Health': 0.035, 'Entertainment': 0.03, 'Work': 0.02, 'Mental Health': 0.01, 'Self-awareness': 0.01, 'Books': 0.01, 'Lifestyle': 0.01}"
30,medium1k_200,mpnet,mean,gmm1,0.0,1.0,"{'Science': 0.19, 'Art': 0.165, 'Technology': 0.115, 'Productivity': 0.11, 'Writing': 0.085, 'Business': 0.08, 'Marketing': 0.065, 'Coronavirus': 0.04, 'Health': 0.035, 'Entertainment': 0.03, 'Work': 0.02, 'Mental Health': 0.01, 'Self-awareness': 0.01, 'Books': 0.01, 'Lifestyle': 0.01}","{'Science': 0.19, 'Art': 0.165, 'Technology': 0.115, 'Productivity': 0.11, 'Writing': 0.085, 'Business': 0.08, 'Marketing': 0.065, 'Coronavirus': 0.04, 'Health': 0.035, 'Entertainment': 0.03, 'Work': 0.02, 'Mental Health': 0.01, 'Self-awareness': 0.01, 'Books': 0.01, 'Lifestyle': 0.01}"
31,medium1k_200,mpnet,mean,gmm2,0.171,0.605,"{'Science': 0.355, 'Art': 0.301, 'Technology': 0.215, 'Productivity': 0.194, 'Writing': 0.183, 'Business': 0.097, 'Marketing': 0.108, 'Coronavirus': 0.065, 'Health': 0.065, 'Entertainment': 0.047, 'Work': 0.032, 'Mental Health': 0.022, 'Self-awareness': 0.01, 'Books': 0.01, 'Lifestyle': 0.01}","{'Science': 0.19, 'Art': 0.14, 'Technology': 0.115, 'Productivity': 0.09, 'Writing': 0.085, 'Business': 0.045, 'Marketing': 0.05, 'Coronavirus': 0.035, 'Health': 0.035, 'Entertainment': 0.025, 'Work': 0.015, 'Mental Health': 0.01, 'Self-awareness': 0.005, 'Books': 0.005, 'Lifestyle': 0.005}"
32,medium1k_200,mpnet,mean,gmm5,0.278,0.436,"{'Science': 0.333, 'Art': 0.293, 'Technology': 0.431, 'Productivity': 0.323, 'Writing': 0.207, 'Business': 0.155, 'Marketing': 0.318, 'Coronavirus': 0.184, 'Health': 0.158, 'Entertainment': 0.052, 'Work': 0.065, 'Mental Health': 0.034, 'Self-awareness': 0.022, 'Books': 0.022, 'Lifestyle': 0.029}","{'Science': 0.085, 'Art': 0.085, 'Technology': 0.11, 'Productivity': 0.05, 'Writing': 0.06, 'Business': 0.045, 'Marketing': 0.035, 'Coronavirus': 0.035, 'Health': 0.03, 'Entertainment': 0.015, 'Work': 0.01, 'Mental Health': 0.01, 'Self-awareness': 0.005, 'Books': 0.005, 'Lifestyle': 0.005}"
33,medium1k_200,mpnet,mean,gmm10,0.343,0.381,"{'Science': 0.625, 'Art': 0.387, 'Technology': 0.75, 'Productivity': 0.4, 'Writing': 0.273, 'Business': 0.189, 'Marketing': 0.238, 'Coronavirus': 0.375, 'Health': 0.081, 'Entertainment': 0.069, 'Work': 0.1, 'Mental Health': 0.065, 'Self-awareness': 0.054, 'Books': 0.044, 'Lifestyle': 0.039}","{'Science': 0.075, 'Art': 0.06, 'Technology': 0.06, 'Productivity': 0.04, 'Writing': 0.03, 'Business': 0.035, 'Marketing': 0.025, 'Coronavirus': 0.03, 'Health': 0.015, 'Entertainment': 0.01, 'Work': 0.01, 'Mental Health': 0.01, 'Self-awareness': 0.005, 'Books': 0.005, 'Lifestyle': 0.005}"
34,medium1k_200,mpnet,mean,gmm15,0.428,0.403,"{'Science': 0.635, 'Art': 0.375, 'Technology': 0.722, 'Productivity': 0.474, 'Writing': 0.263, 'Business': 0.667, 'Marketing': 0.211, 'Coronavirus': 0.444, 'Health': 0.238, 'Entertainment': 0.143, 'Work': 0.105, 'Mental Health': 0.083, 'Self-awareness': 0.094, 'Books': 0.104, 'Lifestyle': 0.11}","{'Science': 0.04, 'Art': 0.045, 'Technology': 0.065, 'Productivity': 0.045, 'Writing': 0.025, 'Business': 0.03, 'Marketing': 0.02, 'Coronavirus': 0.02, 'Health': 0.025, 'Entertainment': 0.015, 'Work': 0.01, 'Mental Health': 0.01, 'Self-awareness': 0.005, 'Books': 0.005, 'Lifestyle': 0.005}"
